_id,name,address.street,address.suburb,address.government_area,address.market,address.country,address.country_code,address.location.type,address.location.coordinates,address.location.is_location_exact,Latitude,Longitude
2152426,1405 - LUXURY BEACH TERRACE APARTME,"Barcelona, Catalonia, Spain",Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Barcelona,Spain,ES,Point,"[2.21403, 41.40434]",True,41.40434,2.21403
21430389,1 BEDROOM APARTMENT @ SAI YING PUN & SAI WAN AREA,"Hong Kong, Hong Kong",Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,"[114.14373, 22.28628]",False,22.28628,114.14373
21514017,Viriato III by PCALE,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.62062, 41.14488]",False,41.14488,-8.62062
21451259,Close to park and sea: Light and airy family apt,"Randwick, NSW, Australia",Randwick,Randwick,Sydney,Australia,AU,Point,"[151.24671, -33.90454]",True,-33.90454,151.24671
21507285,PROS - Family Heaven in the Heart of Manly,"Manly, NSW, Australia",Manly,Manly,Sydney,Australia,AU,Point,"[151.28537, -33.79054]",True,-33.79054,151.28537
21519013,"Gorgeous Garden Retreat in trendy, quaint Kaimuki","Honolulu, HI, United States",Kaimuki,Primary Urban Center,Oahu,United States,US,Point,"[-157.80199, 21.28063]",True,21.28063,-157.80199
21526172,Ultra Comfy Flat & Perfect Location,"Beyoğlu, İstanbul, Turkey",Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,"[28.98195, 41.02808]",False,41.02808,28.98195
2153435,The best Williamsburg has to offer!,"Brooklyn, NY, United States",Williamsburg,Williamsburg,New York,United States,US,Point,"[-73.96351, 40.71587]",True,40.71587,-73.96351
21530399,Mr Collins master bedroom,"Annandale, NSW, Australia",Annandale/Leichhardt,Leichhardt,Sydney,Australia,AU,Point,"[151.17142, -33.8844]",True,-33.8844,151.17142
2151479,Newly renovated house,"Brooklyn, NY, United States",Bedford-Stuyvesant,Bedford-Stuyvesant,New York,United States,US,Point,"[-73.94626, 40.68922]",True,40.68922,-73.94626
21523368,Cedofeita,"Porto, Grande Porto, Portugal",,Bonfim,Porto,Portugal,PT,Point,"[-8.6018, 41.14861]",False,41.14861,-8.6018
21493665,#5 ECONOMIC 5 PAX FLAT,"Fatih, İstanbul, Turkey",Fatih,Fatih,Istanbul,Turkey,TR,Point,"[28.97113, 41.00438]",True,41.00438,28.97113
21497042,"FANTASTIC APARTMENTS, LUX RESIDENCE","Beylikdüzü Osb, İstanbul, Turkey",,Avcilar,Istanbul,Turkey,TR,Point,"[28.69811, 41.00188]",False,41.00188,28.69811
21526718,Appartement coeur de porto,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.61166, 41.15184]",False,41.15184,-8.61166
21571388,Newly renovated apartment in heart of Wan Chai,"Hong Kong Island, Hong Kong Island, Hong Kong",Wan Chai,Wan Chai,Hong Kong,Hong Kong,HK,Point,"[114.16947, 22.27717]",False,22.27717,114.16947
2161945,Sand Sun Surf w Parking. City 9km,"Sydney, NSW, Australia",Maroubra,Randwick,Sydney,Australia,AU,Point,"[151.2557, -33.9455]",True,-33.9455,151.2557
21584327,Paradise Waits,"Pāhoa, HI, United States",Island of Hawaiʻi,Puna,The Big Island,United States,US,Point,"[-154.93037, 19.3994]",True,19.3994,-154.93037
21584236,Suite 3-Costa Cabral Boutique Guest House@Porto,"Porto, Porto, Portugal",,Paranhos,Porto,Portugal,PT,Point,"[-8.59182, 41.16912]",True,41.16912,-8.59182
21588050,"Luxurious studio with garden views, Hong Kong","Hong Kong, Hong Kong Island, Hong Kong",Southern District,Southern,Hong Kong,Hong Kong,HK,Point,"[114.22241, 22.24811]",False,22.24811,114.22241
21716100,Curl Curl Getaway | Pool & Spacious 4 BR House,"Curl Curl, NSW, Australia",,Warringah,Sydney,Australia,AU,Point,"[151.28634, -33.76776]",True,-33.76776,151.28634
21541451,"Sleeps 4, One Block from Waikiki Beach","Honolulu, HI, United States",Oʻahu,Primary Urban Center,Oahu,United States,US,Point,"[-157.82482, 21.27579]",True,21.27579,-157.82482
2161352,"尖沙咀的1房1厅,住3人,有厨房月租14000起","Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,"[114.17082, 22.3043]",False,22.3043,114.17082
21632846,"Elegant, comfortable and clean private studio舒适的保证","纽约, NY, United States",Queens,Flushing,New York,United States,US,Point,"[-73.82287, 40.75856]",False,40.75856,-73.82287
21637487,BONDI BEACH HIDE AWAY ❤️,"Bondi Beach, NSW, Australia",Bondi Beach,Waverley,Sydney,Australia,AU,Point,"[151.2724, -33.89243]",True,-33.89243,151.2724
21664003,APPARTEMENT MODERNE,"Montréal, Québec, Canada",Montréal-Nord,Montréal-Nord,Montreal,Canada,CA,Point,"[-73.61619, 45.61603]",True,45.61603,-73.61619
21684913,OVERLOOKING BEACH 2 BED WIFI PARKING,"Tamarama, NSW, Australia",Tamarama,Waverley,Sydney,Australia,AU,Point,"[151.2698, -33.89855]",True,-33.89855,151.2698
21624000,The Bohemian Nest | Santo Ildefonso | Bedroom#2,"Porto, Porto, Portugal",,Bonfim,Porto,Portugal,PT,Point,"[-8.60005, 41.14891]",False,41.14891,-8.60005
21662064,THE DOURO WINDOW,"Vila Nova de Gaia, Porto, Portugal",,Santa Marinha e São Pedro da Afurada,Porto,Portugal,PT,Point,"[-8.62536, 41.14151]",True,41.14151,-8.62536
21686582,Centrally located room in Besiktas,"Beşiktaş, İstanbul, Turkey",Beşiktaş,Besiktas,Istanbul,Turkey,TR,Point,"[29.00531, 41.04544]",False,41.04544,29.00531
21702142,BEAUTIFUL*Partial Ocean View by TOP Swimming Beach,"Kihei, HI, United States",Maui,Kihei-Makena,Maui,United States,US,Point,"[-156.4426, 20.71134]",True,20.71134,-156.4426
21711468,Casa Amarela - The Garden,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.6109, 41.15469]",False,41.15469,-8.6109
21648821,"Luxury Living! Sleeps 8, 2 Car Spots, Close to CBD","Zetland, NSW, Australia",Zetland,Sydney,Sydney,Australia,AU,Point,"[151.21087, -33.90603]",True,-33.90603,151.21087
21544362,Cozy studio in the heart of HONG KONG Double bed B,"Hong Kong, Hong Kong Island, Hong Kong",Causeway Bay,Wan Chai,Hong Kong,Hong Kong,HK,Point,"[114.18319, 22.28099]",False,22.28099,114.18319
21641743,"Room 4, 3 mins to MTR","Mongkok , Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,"[114.1657, 22.3237]",False,22.3237,114.1657
216766,Heart of Lahaina ~ Beautiful Aina Nalu C14 -,"Lahaina, HI, United States",Maui,Lahaina,Maui,United States,US,Point,"[-156.67633, 20.87506]",True,20.87506,-156.67633
21537425,Close to Ortakoy Square and Public Transportation,"Beşiktaş, İstanbul, Turkey",Ortaköy,Besiktas,Istanbul,Turkey,TR,Point,"[29.02181, 41.05381]",False,41.05381,29.02181
2155733,Came and be happy in Copacabana!!!,"Rio, Rio de Janeiro, Brazil",Botafogo,Botafogo,Rio De Janeiro,Brazil,BR,Point,"[-43.17576132873204, -22.952301437846344]",False,-22.952301437846344,-43.17576132873204
21672349,A Bright Brooklyn Apartment With A Private Balcony,"Brooklyn, NY, United States",Brooklyn,Bedford-Stuyvesant,New York,United States,US,Point,"[-73.94557, 40.68717]",True,40.68717,-73.94557
21619355,"Near Tai O,Airport,Big Buddha,Disney, beach.Nature","Hong Kong, New Territories, Hong Kong",,Islands,Hong Kong,Hong Kong,HK,Point,"[113.93124, 22.22772]",True,22.22772,113.93124
21563508,Stylish 1 bed flat with balcony in Montjüic,"Barcelona, Cataluña, Spain",El Poble-sec,el Poble Sec,Barcelona,Spain,ES,Point,"[2.16658, 41.37282]",True,41.37282,2.16658
21568012,"$29 per night, near city,free wifi, own room,WOW!!","Marrickville, NSW, Australia",Marrickville,Marrickville,Sydney,Australia,AU,Point,"[151.15874, -33.91262]",False,-33.91262,151.15874
2157376,Comfortable modern room,"Rio de Janeiro, RJ, Brazil",Jardim Botânico,Jardim Botânico,Rio De Janeiro,Brazil,BR,Point,"[-43.21830263650278, -22.96519427083948]",False,-22.96519427083948,-43.21830263650278
21536635,Charming apartment facing Laurier park,"Montréal, Québec, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,"[-73.5851, 45.53195]",True,45.53195,-73.5851
21612973,Double Room In Shared Designer Apartment,"Manly, NSW, Australia",Fairlight,Manly,Sydney,Australia,AU,Point,"[151.27924, -33.79599]",True,-33.79599,151.27924
21652885,Barcelona Apartment Sarrià Pedralbes,"Barcelona, Catalunya, Spain",Sant Gervasi - Galvany,Sant Gervasi - Galvany,Barcelona,Spain,ES,Point,"[2.13911, 41.40216]",True,41.40216,2.13911
21686404,3 bedrooms apartment,"Hong Kong, Kowloon, Hong Kong",Kowloon City,Kowloon City,Hong Kong,Hong Kong,HK,Point,"[114.18577, 22.30863]",True,22.30863,114.18577
21702934,Modern Kailua Getaway with Private Access to Beach,"Kailua, HI, United States",Oʻahu,Koolaupoko,Oahu,United States,US,Point,"[-157.74463, 21.41425]",True,21.41425,-157.74463
21583253,2 Bedroom 'In Law' style home,"Campsie, NSW, Australia",Campsie,Canterbury,Sydney,Australia,AU,Point,"[151.10888, -33.91235]",True,-33.91235,151.10888
2163225,Ipanema P10 - R$ 800/3 noites ou R$ 3.750/mês,"Rio, Rio de Janeiro, Brazil",,Ipanema,Rio De Janeiro,Brazil,BR,Point,"[-43.21103431782641, -22.98385851223473]",True,-22.98385851223473,-43.21103431782641
21648743,城堡山民宿2,"Castle Hill, NSW, Australia",,The Hills Shire,Sydney,Australia,AU,Point,"[151.0034, -33.72709]",False,-33.72709,151.0034
21584362,Bright and spacious Sheung Wan apartment,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,"[114.14937, 22.28814]",True,22.28814,114.14937
2160805,Hawaii Tiny House (Red),"Hōlualoa, HI, United States",Island of Hawaiʻi,North Kona,The Big Island,United States,US,Point,"[-155.96322, 19.67365]",True,19.67365,-155.96322
21544538,Inside Porto Apartments-Mouzinho,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.61247, 41.14513]",False,41.14513,-8.61247
21670822,GoodStay - Mouzinho,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.61479, 41.14377]",True,41.14377,-8.61479
21625832,The deck house @ Clareville Beach,"Clareville, NSW, Australia",Avalon,Pittwater,Sydney,Australia,AU,Point,"[151.31235, -33.63588]",True,-33.63588,151.31235
21583732,Spacious Room close to the Station and Sydney CBD,"Artarmon, NSW, Australia",Artarmon,Willoughby,Sydney,Australia,AU,Point,"[151.18731, -33.81257]",True,-33.81257,151.18731
2159898,East Village Studio,"New York, NY, United States",Manhattan,East Village,New York,United States,US,Point,"[-73.98437, 40.72671]",True,40.72671,-73.98437
21641801,Vintage plantation house,"Honolulu, HI, United States",Kaimuki,Primary Urban Center,Oahu,United States,US,Point,"[-157.79265, 21.28101]",True,21.28101,-157.79265
21669322,Comfortable & Bright Studio in the East Village,"New York, NY, United States",East Village,East Village,New York,United States,US,Point,"[-73.98152, 40.73014]",True,40.73014,-73.98152
21746886,Villa Porto - New!,"Porto, Porto, Portugal",,"Aldoar, Foz do Douro e Nevogilde",Porto,Portugal,PT,Point,"[-8.66703, 41.16774]",True,41.16774,-8.66703
21612701,Bondi beach at your doorstep.,"Bondi Beach, NSW, Australia",North Bondi,Waverley,Sydney,Australia,AU,Point,"[151.28347, -33.89228]",False,-33.89228,151.28347
21675318,( ͡° ͜ʖ ͡°) Baaasic Spaaace (ฅ´ω`ฅ),"Hong Kong, Kowloon, Hong Kong",Jordan,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,"[114.16981, 22.30765]",False,22.30765,114.16981
21739859,House for Friends in Porto Downtown - Bedroom 4,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.61051, 41.15615]",True,41.15615,-8.61051
21631729,cosy home over golden Horn waters,"Eyüp, İstanbul, Turkey",Beyoglu,Eyup,Istanbul,Turkey,TR,Point,"[28.94294, 41.05925]",False,41.05925,28.94294
21654414,Boutique Room in Taksim 5 Free wi_fi,"Şişli, İstanbul, Turkey",Şişli,Sisli,Istanbul,Turkey,TR,Point,"[28.98611, 41.04295]",False,41.04295,28.98611
21704747,Greatly located two people bedroom in mosman,"Mosman, NSW, Australia",Mosman,Mosman,Sydney,Australia,AU,Point,"[151.24256, -33.81529]",True,-33.81529,151.24256
21680190,Fashion & Sleek 1BR Relocation & Business!,"Montréal, Québec, Canada",Quartier des Spectacles,Ville-Marie,Montreal,Canada,CA,Point,"[-73.56128, 45.51037]",True,45.51037,-73.56128
21822223,Nef04 de bir oda,"İstanbul, Kağıthane, Turkey",,Sariyer,Istanbul,Turkey,TR,Point,"[28.9937, 41.17387]",False,41.17387,28.9937
21895438,Loft Gio Rodrigues Studio by Porto City Hosts,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.60868, 41.14656]",True,41.14656,-8.60868
21848831,Villa Romantika Doppel Zimmer Afrika,"Barcelona, Catalunya, Spain",Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Barcelona,Spain,ES,Point,"[2.12807, 41.40666]",False,41.40666,2.12807
21761990,Guest House 4U - Povoa : beach and  Family 8 PAX,"Póvoa de Varzim, Porto, Portugal",,"Póvoa de Varzim, Beiriz e Argivai",Porto,Portugal,PT,Point,"[-8.75491, 41.37744]",True,41.37744,-8.75491
218191,Books & Company . To relax and be happy .,"Porto, Porto, Portugal",,Bonfim,Porto,Portugal,PT,Point,"[-8.59679, 41.15752]",True,41.15752,-8.59679
21884991,Well Located Private Stylish Double Room,"Strathfield, NSW, Australia",Strathfield,Canada Bay,Sydney,Australia,AU,Point,"[151.0915, -33.86595]",True,-33.86595,151.0915
21884466,North Bondi Queen Bedroom Minutes From Bondi Beach,"North Bondi, NSW, Australia",North Bondi,Waverley,Sydney,Australia,AU,Point,"[151.26978, -33.88233]",True,-33.88233,151.26978
21897602,Plateau Apartment - Ideal for Students,"Montreal, QC, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,"[-73.57893, 45.51696]",True,45.51696,-73.57893
21851474,Architecturally designed studio,"Waterloo, NSW, Australia",Waterloo,Sydney,Sydney,Australia,AU,Point,"[151.20798, -33.89819]",False,-33.89819,151.20798
2190616,Atic with great views,"Barcelona, Cataluña, Catalonia, Spain",Sants-Montjuïc,el Poble Sec,Barcelona,Spain,ES,Point,"[2.16033, 41.37128]",True,41.37128,2.16033
21842369,高级城景房,"Hong Kong Island, 香港島, Hong Kong",Quarry Bay,Eastern,Hong Kong,Hong Kong,HK,Point,"[114.20811, 22.29039]",False,22.29039,114.20811
21883829,Terraço,"Aveiro, Aveiro, Portugal",,"Lobão, Gião, Louredo e Guisande",Porto,Portugal,PT,Point,"[-8.45777, 40.98082]",True,40.98082,-8.45777
21762139,Liiiving in Porto | Santa Catarina Luxury Apt. I,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.60645, 41.15086]",True,41.15086,-8.60645
2187573,Lovely studio Copacabana next to beach and subway,"Rio, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,"[-43.17568838612593, -22.96029524923354]",True,-22.96029524923354,-43.17568838612593
21795489,Apartamento ao Sol JORVAJOR,"Vila Nova de Gaia, Porto, Portugal",,Mafamude e Vilar do Paraíso,Porto,Portugal,PT,Point,"[-8.6102, 41.11905]",False,41.11905,-8.6102
21807569,Moderno Apartamento com Vista,"Porto, Porto, Portugal",,Lordelo do Ouro e Massarelos,Porto,Portugal,PT,Point,"[-8.63163, 41.1577]",True,41.1577,-8.63163
21832585,"標準1-3人房,2张床,有窗,独立卫浴 地鐵站上蓋,交通四通八達","Hong Kong, Kowloon, Hong Kong",Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,"[114.17082, 22.31445]",False,22.31445,114.17082
21796094,Trendy & Vogue 2BR near Palais de Congres!,"Montréal, Québec, Canada",Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,"[-73.56243, 45.50377]",True,45.50377,-73.56243
21844107,Vocation House outside the city,"HK, Hong Kong",,Sai Kung,Hong Kong,Hong Kong,HK,Point,"[114.28646, 22.30479]",False,22.30479,114.28646
21819120,The Green Room Mong Kok,"Hong Kong, Kowloon, Hong Kong",Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,"[114.16976, 22.32301]",True,22.32301,114.16976
21786064,Chambre à proximité du métro Parc,"Montréal, Québec, Canada",Villeray-Saint-Michel-Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,Point,"[-73.62968, 45.52952]",True,45.52952,-73.62968
21893035,Tranquillità,"causeway bay , causeway bay, Hong Kong",Wan Chai District,Wan Chai,Hong Kong,Hong Kong,HK,Point,"[114.18395, 22.27666]",False,22.27666,114.18395
21768317,@@@ Luxury queen room with private bathroom @Jess',"Eastwood, NSW, Australia",,Parramatta,Sydney,Australia,AU,Point,"[151.0716, -33.78411]",False,-33.78411,151.0716
21816095,Taksim& 25% discount per week& Cosy Room,"Beyoğlu, İstanbul, Turkey",Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,"[28.98064, 41.03381]",False,41.03381,28.98064
21842463,★BABU HOUSE★ Nova Suite Sleeps 4 ★Taksim★,"Beyoğlu, İstanbul, Turkey",Taksim,Beyoglu,Istanbul,Turkey,TR,Point,"[28.97784, 41.03702]",True,41.03702,28.97784
21853819,"Spacious new flat by HEC, UdeM & JGH. WiFi & Park.","Montréal, Québec, Canada",Cote-des-Neiges-Notre-Dame-de-Grace,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,Point,"[-73.6295, 45.49771]",True,45.49771,-73.6295
2187155,Feel at home,"Rio, Rio de Janeiro, Brazil",Tijuca,Tijuca,Rio De Janeiro,Brazil,BR,Point,"[-43.22026380561493, -22.923226245406838]",True,-22.923226245406838,-43.22026380561493
21920190,5star apt walk to Chatswood close to Sydney City,"Roseville, NSW, Australia",Chatswood,Willoughby,Sydney,Australia,AU,Point,"[151.18159, -33.78727]",True,-33.78727,151.18159
21815026,Fully furnished 2 bedroom apartment waterloo,"Waterloo, NSW, Australia",Waterloo,Sydney,Sydney,Australia,AU,Point,"[151.21345, -33.90017]",False,-33.90017,151.21345
21844137,HABITACIÓN DOBLE EN EL CENTRO MUY BIEN COMUNICADA,"Barcelona, Catalunya, Spain",Horta-Guinardó,el Baix Guinardó,Barcelona,Spain,ES,Point,"[2.17232, 41.41188]",False,41.41188,2.17232
21865684,Le Bed & Cocktail: Discover Montreal like a local,"Montréal, Québec, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,"[-73.57165, 45.53446]",True,45.53446,-73.57165
21871576,Prime location: abundant stores & transportation!,"Brooklyn, NY, United States",Flatlands,Flatlands,New York,United States,US,Point,"[-73.94071, 40.62857]",True,40.62857,-73.94071
21836642,"CARNAVAL no Rio, Em Clima de Montanha, na Gávea!!","Gávea, Rio de Janeiro, Brazil",,Gávea,Rio De Janeiro,Brazil,BR,Point,"[-43.23529129295523, -22.979171475150135]",False,-22.979171475150135,-43.23529129295523
2187610,Em pleno coração da cidade do Porto,"Porto, Porto District, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.61632, 41.14118]",True,41.14118,-8.61632
21865942,The Contemporain 1BR near Concordia!,"Montréal, Québec, Canada",Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,"[-73.57712, 45.49131]",True,45.49131,-73.57712
21977972,Smart 1BR in The Village by Sonder,"Montreal, QC, Canada",Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,"[-73.55597, 45.51887]",True,45.51887,-73.55597
21968496,方便舒適,"New Territories, New Territories, Hong Kong",,North,Hong Kong,Hong Kong,HK,Point,"[114.13928, 22.4926]",False,22.4926,114.13928
21970465,"YX5,5人四床房+旺角购物街+亚皆老街先达广场楼上+朗豪坊+女人街+电子街","Hong Kong, Kowloon, Hong Kong",Ho Man Tin,Kowloon City,Hong Kong,Hong Kong,HK,Point,"[114.17658, 22.31579]",True,22.31579,114.17658
21947380,Location appartement entier ou chambre,"Montréal, Québec, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,"[-73.56405, 45.53504]",True,45.53504,-73.56405
21946009,Mid Century Modern Guesthouse with Pool and Views!,"Hilo, HI, United States",Hilo,South Hilo,The Big Island,United States,US,Point,"[-155.09374, 19.75874]",True,19.75874,-155.09374
22182637,Lovely Apartment in the heart of Barcelona.,"Barcelona, Catalunya, Spain",Sants-Montjuïc,el Poble Sec,Barcelona,Spain,ES,Point,"[2.15565, 41.37386]",True,41.37386,2.15565
21992735,Barcelona centro - Barrio Gótico,"Barcelona, Catalunya, Spain",Ciutat Vella,el Barri Gòtic,Barcelona,Spain,ES,Point,"[2.1795, 41.3791]",True,41.3791,2.1795
21998466,"MANHATTAN, HELL'S KITCHEN, CLEAN, COMFY, 6 GUESTS","New York, NY, United States",Hell's Kitchen,Hell's Kitchen,New York,United States,US,Point,"[-73.99219, 40.76396]",True,40.76396,-73.99219
22006891,Douro view Apartment,"Porto, Porto, Portugal",,Lordelo do Ouro e Massarelos,Porto,Portugal,PT,Point,"[-8.6506, 41.14876]",True,41.14876,-8.6506
22085738,4twoLoft at Great Location,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.60595, 41.14511]",False,41.14511,-8.60595
22144662,Spacious Studio with Private Roof,"New York, NY, United States",Chelsea,Chelsea,New York,United States,US,Point,"[-73.99647, 40.75003]",True,40.75003,-73.99647
22265826,Cozy house in the heart of Surry Hills,"Surry Hills, NSW, Australia",Surry Hills,Sydney,Sydney,Australia,AU,Point,"[151.21229, -33.89048]",False,-33.89048,151.21229
220946,Newly Reno’d Chic Quiet Exec 1BR,"New York, NY, United States",Alphabet City,East Village,New York,United States,US,Point,"[-73.97901, 40.72229]",False,40.72229,-73.97901
22188738,Póvoa City Center Apartment,"Póvoa de Varzim, Porto, Portugal",,"Póvoa de Varzim, Beiriz e Argivai",Porto,Portugal,PT,Point,"[-8.75607, 41.37701]",False,41.37701,-8.75607
22199192,Century XIX Designer Flat with balcony,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.61464, 41.15224]",True,41.15224,-8.61464
22232299,Quarto de casal próximo ao aeroporto Galeão,"Portuguesa, Rio de Janeiro, Brazil",,Portuguesa,Rio De Janeiro,Brazil,BR,Point,"[-43.20475237067608, -22.80369559925885]",False,-22.80369559925885,-43.20475237067608
21989302,Ninho das Cegonhas,"Porto, Porto, Portugal",,São Mamede de Infesta e Senhora da Hora,Porto,Portugal,PT,Point,"[-8.636, 41.18221]",True,41.18221,-8.636
22005538,CAMP NOU MUNNE 2-2 APARTMENT,"Barcelona, Catalunya, Spain",Sants-Montjuïc,Sants - Badal,Barcelona,Spain,ES,Point,"[2.12439, 41.37454]",False,41.37454,2.12439
22108306,MACON MEMORIES..** WINTER SPECIAL***,"Brooklyn, NY, United States",Brooklyn,Bedford-Stuyvesant,New York,United States,US,Point,"[-73.94153, 40.68152]",True,40.68152,-73.94153
22134640,Sanat Hotel Pera  Boutique Hotel,"Beyoğlu, İstanbul, Turkey",Karaköy,Beyoglu,Istanbul,Turkey,TR,Point,"[28.97546, 41.03177]",False,41.03177,28.97546
22153101,Darling Point,"Darling Point, NSW, Australia",Darling Point,Woollahra,Sydney,Australia,AU,Point,"[151.23584, -33.87581]",False,-33.87581,151.23584
22179180,5 ★★★★★ Gorgeous suite only 1 block from subway!,"Bronx, NY, United States",The Bronx,Williamsbridge,New York,United States,US,Point,"[-73.86347, 40.8785]",True,40.8785,-73.86347
22216525,Waterfront Apartment Maroubra Beach,"Maroubra, NSW, Australia",Maroubra,Randwick,Sydney,Australia,AU,Point,"[151.25741, -33.94568]",True,-33.94568,151.25741
22042558,"Cozy home at Futian,1min2Metro,near customs to HK","Shenzhen Shi, Guangdong Sheng, China",,North,Hong Kong,China,CN,Point,"[114.0877, 22.5302]",True,22.5302,114.0877
22094381,Plaza two bedroom apartment,"Barcelona, Catalunya, Spain",Sants-Montjuïc,Hostafrancs,Barcelona,Spain,ES,Point,"[2.14344, 41.37483]",False,41.37483,2.14344
22101558,26E Tanford 2 bedroom with 1 bathroom apartment,"Hong Kong, New Territories, Hong Kong",,Islands,Hong Kong,Hong Kong,HK,Point,"[113.94326, 22.29258]",False,22.29258,113.94326
22124796,Exquisitely Elegant Sydney Apartment,"Sydney, NSW, Australia",Central Business District,Sydney,Sydney,Australia,AU,Point,"[151.20425, -33.86297]",True,-33.86297,151.20425
22148252,Delightful Downtown with View★Parking★Jacuzzi★Pool,"Honolulu, HI, United States",Honolulu,Primary Urban Center,Oahu,United States,US,Point,"[-157.86021, 21.30823]",True,21.30823,-157.86021
22161352,Comfy & quiet 1 BR - East Williamsburg,"Brooklyn, NY, United States",Williamsburg,Williamsburg,New York,United States,US,Point,"[-73.94029, 40.7077]",True,40.7077,-73.94029
22182168,Private bedroom in family home,"Mosman, NSW, Australia",Mosman,Mosman,Sydney,Australia,AU,Point,"[151.23254, -33.82686]",True,-33.82686,151.23254
2206311,Modern Studio in Midtown East,"New York, NY, United States",Manhattan,Midtown,New York,United States,US,Point,"[-73.96781, 40.75701]",True,40.75701,-73.96781
22042206,Spacious bright single bedroom,"Barcelona, Catalunya, Spain",Sant Martí,el Camp de l'Arpa del Clot,Barcelona,Spain,ES,Point,"[2.18496, 41.41015]",True,41.41015,2.18496
22060712,Great Location! One Bedroom Apt. in LES,"New York, NY, United States",Lower East Side,Chinatown,New York,United States,US,Point,"[-73.99239, 40.71467]",True,40.71467,-73.99239
22139932,Harlem Oasis,"New York, NY, United States",Manhattan,Harlem,New York,United States,US,Point,"[-73.94092, 40.82547]",False,40.82547,-73.94092
22145277,Cozy trendy appartement,"Montréal, QC, Canada",Cote-des-Neiges-Notre-Dame-de-Grace,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,Point,"[-73.61068, 45.47443]",False,45.47443,-73.61068
22175297,Incredibly cozy room close to Manhatan,"Brooklyn, NY, United States",Bedford-Stuyvesant,Bedford-Stuyvesant,New York,United States,US,Point,"[-73.93705, 40.69414]",True,40.69414,-73.93705
22180943,CWB Room available near Time Square (C1d),"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai District,Wan Chai,Hong Kong,Hong Kong,HK,Point,"[114.18205, 22.27684]",True,22.27684,114.18205
22200454,`LM 三個睡房的整间公寓,"Hong Kong, Kowloon, Hong Kong",Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,"[114.17045, 22.3139]",False,22.3139,114.17045
